,table,col,group,ids,moe,percent,estimates,universe
7104,b01001g_mlt_population_by_age_gender_acs_m,fpop_u5,b01001,{'018'},FALSE,FALSE,18,
7105,b01001g_mlt_population_by_age_gender_acs_m,fpop_u5m,b01001,{'018'},TRUE,FALSE,18,
7106,b01001g_mlt_population_by_age_gender_acs_m,fpop_5_9,b01001,{'019'},FALSE,FALSE,19,
7107,b01001g_mlt_population_by_age_gender_acs_m,fpop_5_9m,b01001,{'019'},TRUE,FALSE,19,
7108,b01001g_mlt_population_by_age_gender_acs_m,fpop1014,b01001,{'020'},FALSE,FALSE,20,
7109,b01001g_mlt_population_by_age_gender_acs_m,fpop1014m,b01001,{'020'},TRUE,FALSE,20,
7110,b01001g_mlt_population_by_age_gender_acs_m,fpop1517,b01001,{'021'},FALSE,FALSE,21,
7111,b01001g_mlt_population_by_age_gender_acs_m,fpop1517m,b01001,{'021'},TRUE,FALSE,21,
7112,b01001g_mlt_population_by_age_gender_acs_m,fpop1819,b01001,{'022'},FALSE,FALSE,22,
7113,b01001g_mlt_population_by_age_gender_acs_m,fpop1819m,b01001,{'022'},TRUE,FALSE,22,
7114,b01001g_mlt_population_by_age_gender_acs_m,fpop2024,b01001,{'023'},FALSE,FALSE,23,
7115,b01001g_mlt_population_by_age_gender_acs_m,fpop2024m,b01001,{'023'},TRUE,FALSE,23,
7116,b01001g_mlt_population_by_age_gender_acs_m,fpop2529,b01001,{'024'},FALSE,FALSE,24,
7117,b01001g_mlt_population_by_age_gender_acs_m,fpop2529m,b01001,{'024'},TRUE,FALSE,24,
7118,b01001g_mlt_population_by_age_gender_acs_m,fpop3034,b01001,{'025'},FALSE,FALSE,25,
7119,b01001g_mlt_population_by_age_gender_acs_m,fpop3034m,b01001,{'025'},TRUE,FALSE,25,
7120,b01001g_mlt_population_by_age_gender_acs_m,fpop3544,b01001,{'026'},FALSE,FALSE,26,
7121,b01001g_mlt_population_by_age_gender_acs_m,fpop3544m,b01001,{'026'},TRUE,FALSE,26,
7122,b01001g_mlt_population_by_age_gender_acs_m,fpop4554,b01001,{'027'},FALSE,FALSE,27,
7123,b01001g_mlt_population_by_age_gender_acs_m,fpop4554m,b01001,{'027'},TRUE,FALSE,27,
7124,b01001g_mlt_population_by_age_gender_acs_m,fpop5564,b01001,{'028'},FALSE,FALSE,28,
7125,b01001g_mlt_population_by_age_gender_acs_m,fpop5564m,b01001,{'028'},TRUE,FALSE,28,
7126,b01001g_mlt_population_by_age_gender_acs_m,fpop6574,b01001,{'029'},FALSE,FALSE,29,
7127,b01001g_mlt_population_by_age_gender_acs_m,fpop6574m,b01001,{'029'},TRUE,FALSE,29,
7128,b01001g_mlt_population_by_age_gender_acs_m,fpop7584,b01001,{'030'},FALSE,FALSE,30,
7129,b01001g_mlt_population_by_age_gender_acs_m,fpop7584m,b01001,{'030'},TRUE,FALSE,30,
7130,b01001g_mlt_population_by_age_gender_acs_m,fpop85o,b01001,{'031'},FALSE,FALSE,31,
7131,b01001g_mlt_population_by_age_gender_acs_m,fpop85om,b01001,{'031'},TRUE,FALSE,31,
7132,b01001g_mlt_population_by_age_gender_acs_m,fpop_u18,b01001,"{'019', '020', '021', '018'}",FALSE,FALSE,"18,019,020,021",
7133,b01001g_mlt_population_by_age_gender_acs_m,fpop_u18m,b01001,"{'019', '020', '021', '018'}",TRUE,FALSE,"18,019,020,021",
7134,b01001g_mlt_population_by_age_gender_acs_m,fpop1824,b01001,"{'007', '022', '008', '023'}",FALSE,FALSE,"7,008,022,023",
7135,b01001g_mlt_population_by_age_gender_acs_m,fpop1824m,b01001,"{'007', '022', '008', '023'}",TRUE,FALSE,"7,008,022,023",
7136,b01001g_mlt_population_by_age_gender_acs_m,fpop2534,b01001,"{'024', '025'}",FALSE,FALSE,"24,025",
7137,b01001g_mlt_population_by_age_gender_acs_m,fpop2534m,b01001,"{'024', '025'}",TRUE,FALSE,"24,025",
7138,b01001g_mlt_population_by_age_gender_acs_m,fpop3564,b01001,"{'026', '027', '028'}",FALSE,FALSE,"26,027,028",
7139,b01001g_mlt_population_by_age_gender_acs_m,fpop3564m,b01001,"{'026', '027', '028'}",TRUE,FALSE,"26,027,028",
7140,b01001g_mlt_population_by_age_gender_acs_m,fpop65ov,b01001,"{'029', '031', '030'}",FALSE,FALSE,"29,030,031",
7141,b01001g_mlt_population_by_age_gender_acs_m,fpop65ovm,b01001,"{'029', '031', '030'}",TRUE,FALSE,"29,030,031",
7142,b01001g_mlt_population_by_age_gender_acs_m,fpop1834,b01001,"{'024', '022', '023', '025'}",FALSE,FALSE,"22,023,024,025",
7143,b01001g_mlt_population_by_age_gender_acs_m,fpop1834m,b01001,"{'024', '022', '023', '025'}",TRUE,FALSE,"22,023,024,025",
7144,b01001g_mlt_population_by_age_gender_acs_m,fpop4564,b01001,"{'027', '028'}",FALSE,FALSE,"27,028",
7145,b01001g_mlt_population_by_age_gender_acs_m,fpop4564m,b01001,"{'027', '028'}",TRUE,FALSE,"27,028",
7146,b01001g_mlt_population_by_age_gender_acs_m,mpop,b01001,{'002'},FALSE,FALSE,2,
7147,b01001g_mlt_population_by_age_gender_acs_m,mpopm,b01001,{'002'},TRUE,FALSE,2,
7148,b01001g_mlt_population_by_age_gender_acs_m,mpop_u5,b01001,{'003'},FALSE,FALSE,3,
7149,b01001g_mlt_population_by_age_gender_acs_m,mpop_u5m,b01001,{'003'},TRUE,FALSE,3,
7150,b01001g_mlt_population_by_age_gender_acs_m,mpop_5_9,b01001,{'004'},FALSE,FALSE,4,
7151,b01001g_mlt_population_by_age_gender_acs_m,mpop_5_9m,b01001,{'004'},TRUE,FALSE,4,
7152,b01001g_mlt_population_by_age_gender_acs_m,mpop1014,b01001,{'005'},FALSE,FALSE,5,
7153,b01001g_mlt_population_by_age_gender_acs_m,mpop1014m,b01001,{'005'},TRUE,FALSE,5,
7154,b01001g_mlt_population_by_age_gender_acs_m,mpop1517,b01001,{'006'},FALSE,FALSE,6,
7155,b01001g_mlt_population_by_age_gender_acs_m,mpop1517m,b01001,{'006'},TRUE,FALSE,6,
7156,b01001g_mlt_population_by_age_gender_acs_m,mpop1819,b01001,{'007'},FALSE,FALSE,7,
7157,b01001g_mlt_population_by_age_gender_acs_m,mpop1819m,b01001,{'007'},TRUE,FALSE,7,
7158,b01001g_mlt_population_by_age_gender_acs_m,mpop2024,b01001,{'008'},FALSE,FALSE,8,
7159,b01001g_mlt_population_by_age_gender_acs_m,mpop2024m,b01001,{'008'},TRUE,FALSE,8,
7160,b01001g_mlt_population_by_age_gender_acs_m,mpop2529,b01001,{'009'},FALSE,FALSE,9,
7161,b01001g_mlt_population_by_age_gender_acs_m,mpop2529m,b01001,{'009'},TRUE,FALSE,9,
7162,b01001g_mlt_population_by_age_gender_acs_m,mpop3034,b01001,{'010'},FALSE,FALSE,10,
7163,b01001g_mlt_population_by_age_gender_acs_m,mpop3034m,b01001,{'010'},TRUE,FALSE,10,
7164,b01001g_mlt_population_by_age_gender_acs_m,mpop3544,b01001,{'011'},FALSE,FALSE,11,
7165,b01001g_mlt_population_by_age_gender_acs_m,mpop3544m,b01001,{'011'},TRUE,FALSE,11,
7166,b01001g_mlt_population_by_age_gender_acs_m,mpop4554,b01001,{'012'},FALSE,FALSE,12,
7167,b01001g_mlt_population_by_age_gender_acs_m,mpop4554m,b01001,{'012'},TRUE,FALSE,12,
7168,b01001g_mlt_population_by_age_gender_acs_m,mpop5564,b01001,{'013'},FALSE,FALSE,13,
7169,b01001g_mlt_population_by_age_gender_acs_m,mpop5564m,b01001,{'013'},TRUE,FALSE,13,
7170,b01001g_mlt_population_by_age_gender_acs_m,mpop6574,b01001,{'014'},FALSE,FALSE,14,
7171,b01001g_mlt_population_by_age_gender_acs_m,mpop6574m,b01001,{'014'},TRUE,FALSE,14,
7172,b01001g_mlt_population_by_age_gender_acs_m,mpop7584,b01001,{'015'},FALSE,FALSE,15,
7173,b01001g_mlt_population_by_age_gender_acs_m,mpop7584m,b01001,{'015'},TRUE,FALSE,15,
7174,b01001g_mlt_population_by_age_gender_acs_m,mpop85o,b01001,{'016'},FALSE,FALSE,16,
7175,b01001g_mlt_population_by_age_gender_acs_m,mpop85om,b01001,{'016'},TRUE,FALSE,16,
7176,b01001g_mlt_population_by_age_gender_acs_m,mpop_u18,b01001,"{'004', '003', '006', '005'}",FALSE,FALSE,"3,004,005,006",
7177,b01001g_mlt_population_by_age_gender_acs_m,mpop_u18m,b01001,"{'004', '003', '006', '005'}",TRUE,FALSE,"3,004,005,006",
7178,b01001g_mlt_population_by_age_gender_acs_m,mpop1824,b01001,"{'007', '008'}",FALSE,FALSE,"7,008",
7179,b01001g_mlt_population_by_age_gender_acs_m,mpop1824m,b01001,"{'007', '008'}",TRUE,FALSE,"7,008",
7180,b01001g_mlt_population_by_age_gender_acs_m,mpop2534,b01001,"{'010', '009'}",FALSE,FALSE,"9,010",
7181,b01001g_mlt_population_by_age_gender_acs_m,mpop2534m,b01001,"{'010', '009'}",TRUE,FALSE,"9,010",
7182,b01001g_mlt_population_by_age_gender_acs_m,mpop3564,b01001,"{'012', '011', '013'}",FALSE,FALSE,"11,012,013",
7183,b01001g_mlt_population_by_age_gender_acs_m,mpop3564m,b01001,"{'012', '011', '013'}",TRUE,FALSE,"11,012,013",
7184,b01001g_mlt_population_by_age_gender_acs_m,mpop65ov,b01001,"{'015', '016', '014'}",FALSE,FALSE,"14,015,016",
7185,b01001g_mlt_population_by_age_gender_acs_m,mpop65ovm,b01001,"{'015', '016', '014'}",TRUE,FALSE,"14,015,016",
7186,b01001g_mlt_population_by_age_gender_acs_m,mpop1834,b01001,"{'010', '007', '008', '009'}",FALSE,FALSE,"7,008,009,010",
7187,b01001g_mlt_population_by_age_gender_acs_m,mpop1834m,b01001,"{'010', '007', '008', '009'}",TRUE,FALSE,"7,008,009,010",
7188,b01001g_mlt_population_by_age_gender_acs_m,mpop4564,b01001,"{'012', '013'}",FALSE,FALSE,"12,013",
7189,b01001g_mlt_population_by_age_gender_acs_m,mpop4564m,b01001,"{'012', '013'}",TRUE,FALSE,"12,013",
7190,b01001g_mlt_population_by_age_gender_acs_m,pop_u5p,b01001,"{'003', '018', '001'}",FALSE,TRUE,"3,018",1
7191,b01001g_mlt_population_by_age_gender_acs_m,pop_u5mp,b01001,"{'003', '018', '001'}",TRUE,TRUE,"3,018",1
7192,b01001g_mlt_population_by_age_gender_acs_m,pop_5_9p,b01001,"{'019', '004', '001'}",FALSE,TRUE,"4,019",1
7193,b01001g_mlt_population_by_age_gender_acs_m,pop_5_9mp,b01001,"{'019', '004', '001'}",TRUE,TRUE,"4,019",1
7194,b01001g_mlt_population_by_age_gender_acs_m,pop1014p,b01001,"{'020', '001', '005'}",FALSE,TRUE,"5,020",1
7195,b01001g_mlt_population_by_age_gender_acs_m,pop1014mp,b01001,"{'020', '001', '005'}",TRUE,TRUE,"5,020",1
7196,b01001g_mlt_population_by_age_gender_acs_m,pop1517p,b01001,"{'006', '021', '001'}",FALSE,TRUE,"6,021",1
7197,b01001g_mlt_population_by_age_gender_acs_m,pop1517mp,b01001,"{'006', '021', '001'}",TRUE,TRUE,"6,021",1
7198,b01001g_mlt_population_by_age_gender_acs_m,pop1819p,b01001,"{'022', '007', '001'}",FALSE,TRUE,"7,022",1
7199,b01001g_mlt_population_by_age_gender_acs_m,pop1819mp,b01001,"{'022', '007', '001'}",TRUE,TRUE,"7,022",1
7200,b01001g_mlt_population_by_age_gender_acs_m,pop2024p,b01001,"{'023', '008', '001'}",FALSE,TRUE,"8,023",1
7201,b01001g_mlt_population_by_age_gender_acs_m,pop2024mp,b01001,"{'023', '008', '001'}",TRUE,TRUE,"8,023",1
7202,b01001g_mlt_population_by_age_gender_acs_m,pop2529p,b01001,"{'009', '024', '001'}",FALSE,TRUE,"9,024",1
7203,b01001g_mlt_population_by_age_gender_acs_m,pop2529mp,b01001,"{'009', '024', '001'}",TRUE,TRUE,"9,024",1
7204,b01001g_mlt_population_by_age_gender_acs_m,pop3034p,b01001,"{'010', '001', '025'}",FALSE,TRUE,"10,025",1
7205,b01001g_mlt_population_by_age_gender_acs_m,pop3034mp,b01001,"{'010', '001', '025'}",TRUE,TRUE,"10,025",1
7206,b01001g_mlt_population_by_age_gender_acs_m,pop3544p,b01001,"{'026', '011', '001'}",FALSE,TRUE,"11,026",1
7207,b01001g_mlt_population_by_age_gender_acs_m,pop3544mp,b01001,"{'026', '011', '001'}",TRUE,TRUE,"11,026",1
7208,b01001g_mlt_population_by_age_gender_acs_m,pop4554p,b01001,"{'012', '027', '001'}",FALSE,TRUE,"12,027",1
7209,b01001g_mlt_population_by_age_gender_acs_m,pop4554mp,b01001,"{'012', '027', '001'}",TRUE,TRUE,"12,027",1
7210,b01001g_mlt_population_by_age_gender_acs_m,pop5564p,b01001,"{'013', '001', '028'}",FALSE,TRUE,"13,028",1
7211,b01001g_mlt_population_by_age_gender_acs_m,pop5564mp,b01001,"{'013', '001', '028'}",TRUE,TRUE,"13,028",1
7212,b01001g_mlt_population_by_age_gender_acs_m,pop6574p,b01001,"{'029', '001', '014'}",FALSE,TRUE,"14,029",1
7213,b01001g_mlt_population_by_age_gender_acs_m,pop6574mp,b01001,"{'029', '001', '014'}",TRUE,TRUE,"14,029",1
7214,b01001g_mlt_population_by_age_gender_acs_m,pop7584p,b01001,"{'015', '030', '001'}",FALSE,TRUE,"15,030",1
7215,b01001g_mlt_population_by_age_gender_acs_m,pop7584mp,b01001,"{'015', '030', '001'}",TRUE,TRUE,"15,030",1
7216,b01001g_mlt_population_by_age_gender_acs_m,pop85op,b01001,"{'031', '016', '001'}",FALSE,TRUE,"16,031",1
7217,b01001g_mlt_population_by_age_gender_acs_m,pop85omp,b01001,"{'031', '016', '001'}",TRUE,TRUE,"16,031",1
7218,b01001g_mlt_population_by_age_gender_acs_m,pop_u18p,b01001,"{'005', '004', '020', '021', '006', '001', '019', '003', '018'}",FALSE,TRUE,"3,004,005,006,018,010,000,000",1
7219,b01001g_mlt_population_by_age_gender_acs_m,pop_u18mp,b01001,"{'005', '004', '020', '021', '006', '001', '019', '003', '018'}",TRUE,TRUE,"3,004,005,006,018,010,000,000",1
7220,b01001g_mlt_population_by_age_gender_acs_m,pop1824p,b01001,"{'022', '008', '001', '007', '023'}",FALSE,TRUE,"7,008,022,023",1
7221,b01001g_mlt_population_by_age_gender_acs_m,pop1824mp,b01001,"{'022', '008', '001', '007', '023'}",TRUE,TRUE,"7,008,022,023",1
7222,b01001g_mlt_population_by_age_gender_acs_m,pop2534p,b01001,"{'009', '024', '001', '025', '010'}",FALSE,TRUE,"9,010,024,025",1
7223,b01001g_mlt_population_by_age_gender_acs_m,pop2534mp,b01001,"{'009', '024', '001', '025', '010'}",TRUE,TRUE,"9,010,024,025",1
7224,b01001g_mlt_population_by_age_gender_acs_m,pop3564p,b01001,"{'028', '026', '012', '011', '001', '013', '027'}",FALSE,TRUE,"11,012,013,026,027,000",1
7225,b01001g_mlt_population_by_age_gender_acs_m,pop3564mp,b01001,"{'028', '026', '012', '011', '001', '013', '027'}",TRUE,TRUE,"11,012,013,026,027,000",1
7226,b01001g_mlt_population_by_age_gender_acs_m,pop65ovp,b01001,"{'029', '015', '030', '031', '001', '016', '014'}",FALSE,TRUE,"14,015,016,029,030,000",1
7227,b01001g_mlt_population_by_age_gender_acs_m,pop65ovmp,b01001,"{'029', '015', '030', '031', '001', '016', '014'}",TRUE,TRUE,"14,015,016,029,030,000",1
7228,b01001g_mlt_population_by_age_gender_acs_m,pop1834p,b01001,"{'022', '008', '009', '024', '001', '025', '010', '007', '023'}",FALSE,TRUE,"7,008,009,010,022,020,000,000",1
7229,b01001g_mlt_population_by_age_gender_acs_m,pop1834mp,b01001,"{'022', '008', '009', '024', '001', '025', '010', '007', '023'}",TRUE,TRUE,"7,008,009,010,022,020,000,000",1
7230,b01001g_mlt_population_by_age_gender_acs_m,pop4564p,b01001,"{'028', '012', '001', '013', '027'}",FALSE,TRUE,"12,013,027,028",1
7231,b01001g_mlt_population_by_age_gender_acs_m,pop4564mp,b01001,"{'028', '012', '001', '013', '027'}",TRUE,TRUE,"12,013,027,028",1
7232,b01001g_mlt_population_by_age_gender_acs_m,fpop_p,b01001,"{'017', '001'}",FALSE,TRUE,17,1
7233,b01001g_mlt_population_by_age_gender_acs_m,fpop_mp,b01001,"{'017', '001'}",TRUE,TRUE,17,1
7234,b01001g_mlt_population_by_age_gender_acs_m,fpop_u5p,b01001,"{'018', '001'}",FALSE,TRUE,18,1
7235,b01001g_mlt_population_by_age_gender_acs_m,fpop_u5mp,b01001,"{'018', '001'}",TRUE,TRUE,18,1
7236,b01001g_mlt_population_by_age_gender_acs_m,fpop_5_9p,b01001,"{'019', '001'}",FALSE,TRUE,19,1
7237,b01001g_mlt_population_by_age_gender_acs_m,fpop_5_9mp,b01001,"{'019', '001'}",TRUE,TRUE,19,1
7238,b01001g_mlt_population_by_age_gender_acs_m,fpop1014p,b01001,"{'020', '001'}",FALSE,TRUE,20,1
7239,b01001g_mlt_population_by_age_gender_acs_m,fpop1014mp,b01001,"{'020', '001'}",TRUE,TRUE,20,1
7240,b01001g_mlt_population_by_age_gender_acs_m,fpop1517p,b01001,"{'021', '001'}",FALSE,TRUE,21,1
7241,b01001g_mlt_population_by_age_gender_acs_m,fpop1517mp,b01001,"{'021', '001'}",TRUE,TRUE,21,1
7242,b01001g_mlt_population_by_age_gender_acs_m,fpop1819p,b01001,"{'022', '001'}",FALSE,TRUE,22,1
7243,b01001g_mlt_population_by_age_gender_acs_m,fpop1819mp,b01001,"{'022', '001'}",TRUE,TRUE,22,1
7244,b01001g_mlt_population_by_age_gender_acs_m,fpop2024p,b01001,"{'023', '001'}",FALSE,TRUE,23,1
7245,b01001g_mlt_population_by_age_gender_acs_m,fpop2024mp,b01001,"{'023', '001'}",TRUE,TRUE,23,1
7246,b01001g_mlt_population_by_age_gender_acs_m,fpop2529p,b01001,"{'024', '001'}",FALSE,TRUE,24,1
7247,b01001g_mlt_population_by_age_gender_acs_m,fpop2529mp,b01001,"{'024', '001'}",TRUE,TRUE,24,1
7248,b01001g_mlt_population_by_age_gender_acs_m,fpop3034p,b01001,"{'001', '025'}",FALSE,TRUE,25,1
7249,b01001g_mlt_population_by_age_gender_acs_m,fpop3034mp,b01001,"{'001', '025'}",TRUE,TRUE,25,1
7250,b01001g_mlt_population_by_age_gender_acs_m,fpop3544p,b01001,"{'026', '001'}",FALSE,TRUE,26,1
7251,b01001g_mlt_population_by_age_gender_acs_m,fpop3544mp,b01001,"{'026', '001'}",TRUE,TRUE,26,1
7252,b01001g_mlt_population_by_age_gender_acs_m,fpop4554p,b01001,"{'027', '001'}",FALSE,TRUE,27,1
7253,b01001g_mlt_population_by_age_gender_acs_m,fpop4554mp,b01001,"{'027', '001'}",TRUE,TRUE,27,1
7254,b01001g_mlt_population_by_age_gender_acs_m,fpop5564p,b01001,"{'001', '028'}",FALSE,TRUE,28,1
7255,b01001g_mlt_population_by_age_gender_acs_m,fpop5564mp,b01001,"{'001', '028'}",TRUE,TRUE,28,1
7256,b01001g_mlt_population_by_age_gender_acs_m,fpop6574p,b01001,"{'029', '001'}",FALSE,TRUE,29,1
7257,b01001g_mlt_population_by_age_gender_acs_m,fpop6574mp,b01001,"{'029', '001'}",TRUE,TRUE,29,1
7258,b01001g_mlt_population_by_age_gender_acs_m,fpop7584p,b01001,"{'030', '001'}",FALSE,TRUE,30,1
7259,b01001g_mlt_population_by_age_gender_acs_m,fpop7584mp,b01001,"{'030', '001'}",TRUE,TRUE,30,1
7260,b01001g_mlt_population_by_age_gender_acs_m,fpop85op,b01001,"{'031', '001'}",FALSE,TRUE,31,1
7261,b01001g_mlt_population_by_age_gender_acs_m,fpop85omp,b01001,"{'031', '001'}",TRUE,TRUE,31,1
7262,b01001g_mlt_population_by_age_gender_acs_m,fpop_u18p,b01001,"{'020', '021', '001', '019', '018'}",FALSE,TRUE,"18,019,020,021",1
7263,b01001g_mlt_population_by_age_gender_acs_m,fpop_u18mp,b01001,"{'020', '021', '001', '019', '018'}",TRUE,TRUE,"18,019,020,021",1
7264,b01001g_mlt_population_by_age_gender_acs_m,fpop1824p,b01001,"{'022', '023', '001'}",FALSE,TRUE,"22,023",1
7265,b01001g_mlt_population_by_age_gender_acs_m,fpop1824mp,b01001,"{'022', '023', '001'}",TRUE,TRUE,"22,023",1
7266,b01001g_mlt_population_by_age_gender_acs_m,fpop2534p,b01001,"{'024', '001', '025'}",FALSE,TRUE,"24,025",1
7267,b01001g_mlt_population_by_age_gender_acs_m,fpop2534mp,b01001,"{'024', '001', '025'}",TRUE,TRUE,"24,025",1
7268,b01001g_mlt_population_by_age_gender_acs_m,fpop3564p,b01001,"{'026', '027', '001', '028'}",FALSE,TRUE,"26,027,028",1
7269,b01001g_mlt_population_by_age_gender_acs_m,fpop3564mp,b01001,"{'026', '027', '001', '028'}",TRUE,TRUE,"26,027,028",1
7270,b01001g_mlt_population_by_age_gender_acs_m,fpop65ovp,b01001,"{'029', '031', '030', '001'}",FALSE,TRUE,"29,030,031",1
7271,b01001g_mlt_population_by_age_gender_acs_m,fpop65ovmp,b01001,"{'029', '031', '030', '001'}",TRUE,TRUE,"29,030,031",1
7272,b01001g_mlt_population_by_age_gender_acs_m,fpop1834p,b01001,"{'022', '024', '001', '025', '023'}",FALSE,TRUE,"22,023,024,025",1
7273,b01001g_mlt_population_by_age_gender_acs_m,fpop1834mp,b01001,"{'022', '024', '001', '025', '023'}",TRUE,TRUE,"22,023,024,025",1
7274,b01001g_mlt_population_by_age_gender_acs_m,fpop4564p,b01001,"{'028', '012', '001', '013', '027'}",FALSE,TRUE,"12,013,027,028",1
7275,b01001g_mlt_population_by_age_gender_acs_m,fpop4564mp,b01001,"{'028', '012', '001', '013', '027'}",TRUE,TRUE,"12,013,027,028",1
7276,b01001g_mlt_population_by_age_gender_acs_m,mpop_p,b01001,"{'002', '001'}",FALSE,TRUE,2,1
7277,b01001g_mlt_population_by_age_gender_acs_m,mpop_mp,b01001,"{'002', '001'}",TRUE,TRUE,2,1
7278,b01001g_mlt_population_by_age_gender_acs_m,mpop_u5p,b01001,"{'003', '001'}",FALSE,TRUE,3,1
7279,b01001g_mlt_population_by_age_gender_acs_m,mpop_u5mp,b01001,"{'003', '001'}",TRUE,TRUE,3,1
7280,b01001g_mlt_population_by_age_gender_acs_m,mpop_5_9p,b01001,"{'004', '001'}",FALSE,TRUE,4,1
7281,b01001g_mlt_population_by_age_gender_acs_m,mpop_5_9mp,b01001,"{'004', '001'}",TRUE,TRUE,4,1
7282,b01001g_mlt_population_by_age_gender_acs_m,mpop1014p,b01001,"{'001', '005'}",FALSE,TRUE,5,1
7283,b01001g_mlt_population_by_age_gender_acs_m,mpop1014mp,b01001,"{'001', '005'}",TRUE,TRUE,5,1
7284,b01001g_mlt_population_by_age_gender_acs_m,mpop1517p,b01001,"{'006', '001'}",FALSE,TRUE,6,1
7285,b01001g_mlt_population_by_age_gender_acs_m,mpop1517mp,b01001,"{'006', '001'}",TRUE,TRUE,6,1
7286,b01001g_mlt_population_by_age_gender_acs_m,mpop1819p,b01001,"{'007', '001'}",FALSE,TRUE,7,1
7287,b01001g_mlt_population_by_age_gender_acs_m,mpop1819mp,b01001,"{'007', '001'}",TRUE,TRUE,7,1
7288,b01001g_mlt_population_by_age_gender_acs_m,mpop2024p,b01001,"{'008', '001'}",FALSE,TRUE,8,1
7289,b01001g_mlt_population_by_age_gender_acs_m,mpop2024mp,b01001,"{'008', '001'}",TRUE,TRUE,8,1
7290,b01001g_mlt_population_by_age_gender_acs_m,mpop2529p,b01001,"{'009', '001'}",FALSE,TRUE,9,1
7291,b01001g_mlt_population_by_age_gender_acs_m,mpop2529mp,b01001,"{'009', '001'}",TRUE,TRUE,9,1
7292,b01001g_mlt_population_by_age_gender_acs_m,mpop3034p,b01001,"{'010', '001'}",FALSE,TRUE,10,1
7293,b01001g_mlt_population_by_age_gender_acs_m,mpop3034mp,b01001,"{'010', '001'}",TRUE,TRUE,10,1
7294,b01001g_mlt_population_by_age_gender_acs_m,mpop3544p,b01001,"{'011', '001'}",FALSE,TRUE,11,1
7295,b01001g_mlt_population_by_age_gender_acs_m,mpop3544mp,b01001,"{'011', '001'}",TRUE,TRUE,11,1
7296,b01001g_mlt_population_by_age_gender_acs_m,mpop4554p,b01001,"{'012', '001'}",FALSE,TRUE,12,1
7297,b01001g_mlt_population_by_age_gender_acs_m,mpop4554mp,b01001,"{'012', '001'}",TRUE,TRUE,12,1
7298,b01001g_mlt_population_by_age_gender_acs_m,mpop5564p,b01001,"{'013', '001'}",FALSE,TRUE,13,1
7299,b01001g_mlt_population_by_age_gender_acs_m,mpop5564mp,b01001,"{'013', '001'}",TRUE,TRUE,13,1
7300,b01001g_mlt_population_by_age_gender_acs_m,mpop6574p,b01001,"{'001', '014'}",FALSE,TRUE,14,1
7301,b01001g_mlt_population_by_age_gender_acs_m,mpop6574mp,b01001,"{'001', '014'}",TRUE,TRUE,14,1
7302,b01001g_mlt_population_by_age_gender_acs_m,mpop7584p,b01001,"{'015', '001'}",FALSE,TRUE,15,1
7303,b01001g_mlt_population_by_age_gender_acs_m,mpop7584mp,b01001,"{'015', '001'}",TRUE,TRUE,15,1
7304,b01001g_mlt_population_by_age_gender_acs_m,mpop85op,b01001,"{'016', '001'}",FALSE,TRUE,16,1
7305,b01001g_mlt_population_by_age_gender_acs_m,mpop85omp,b01001,"{'016', '001'}",TRUE,TRUE,16,1
7306,b01001g_mlt_population_by_age_gender_acs_m,mpop_u18p,b01001,"{'005', '004', '006', '001', '003'}",FALSE,TRUE,"3,004,005,006",1
7307,b01001g_mlt_population_by_age_gender_acs_m,mpop_u18mp,b01001,"{'005', '004', '006', '001', '003'}",TRUE,TRUE,"3,004,005,006",1
7308,b01001g_mlt_population_by_age_gender_acs_m,mpop1824p,b01001,"{'007', '008', '001'}",FALSE,TRUE,"7,008",1
7309,b01001g_mlt_population_by_age_gender_acs_m,mpop1824mp,b01001,"{'007', '008', '001'}",TRUE,TRUE,"7,008",1
7310,b01001g_mlt_population_by_age_gender_acs_m,mpop2534p,b01001,"{'010', '009', '001'}",FALSE,TRUE,"9,010",1
7311,b01001g_mlt_population_by_age_gender_acs_m,mpop2534mp,b01001,"{'010', '009', '001'}",TRUE,TRUE,"9,010",1
7312,b01001g_mlt_population_by_age_gender_acs_m,mpop3564p,b01001,"{'012', '013', '011', '001'}",FALSE,TRUE,"11,012,013",1
7313,b01001g_mlt_population_by_age_gender_acs_m,mpop3564mp,b01001,"{'012', '013', '011', '001'}",TRUE,TRUE,"11,012,013",1
7314,b01001g_mlt_population_by_age_gender_acs_m,mpop65ovp,b01001,"{'015', '016', '001', '014'}",FALSE,TRUE,"14,015,016",1
7315,b01001g_mlt_population_by_age_gender_acs_m,mpop65ovmp,b01001,"{'015', '016', '001', '014'}",TRUE,TRUE,"14,015,016",1
7316,b01001g_mlt_population_by_age_gender_acs_m,mpop1834p,b01001,"{'008', '009', '001', '010', '007'}",FALSE,TRUE,"7,008,009,010",1
7317,b01001g_mlt_population_by_age_gender_acs_m,mpop1834mp,b01001,"{'008', '009', '001', '010', '007'}",TRUE,TRUE,"7,008,009,010",1
7318,b01001g_mlt_population_by_age_gender_acs_m,mpop4564p,b01001,"{'012', '013', '001'}",FALSE,TRUE,"12,013",1
7319,b01001h_nhw_population_by_age_gender_acs_m,pop,b01001,{'001'},FALSE,FALSE,1,
7320,b01001h_nhw_population_by_age_gender_acs_m,popm,b01001,{'001'},TRUE,FALSE,1,
7321,b01001h_nhw_population_by_age_gender_acs_m,pop_u5,b01001,"{'003', '018'}",FALSE,FALSE,"3,018",
