,,group,ids,moe,percent
b04006_reported_ancestry_acs_m,trntbg_me,B04006,103,TRUE,FALSE
b04006_reported_ancestry_acs_m,v_isl,B04006,104,FALSE,FALSE
b04006_reported_ancestry_acs_m,v_isl_me,B04006,104,TRUE,FALSE
b04006_reported_ancestry_acs_m,w_indi,B04006,105,FALSE,FALSE
b04006_reported_ancestry_acs_m,w_indi_me,B04006,105,TRUE,FALSE
b04006_reported_ancestry_acs_m,ow_ind,B04006,106,FALSE,FALSE
b04006_reported_ancestry_acs_m,ow_ind_me,B04006,106,TRUE,FALSE
b04006_reported_ancestry_acs_m,ygslav,B04006,107,FALSE,FALSE
b04006_reported_ancestry_acs_m,ygslav_me,B04006,107,TRUE,FALSE
b04006_reported_ancestry_acs_m,oth,B04006,108,FALSE,FALSE
b04006_reported_ancestry_acs_m,oth_me,B04006,108,TRUE,FALSE
b04006_reported_ancestry_acs_m,unclss,B04006,109,FALSE,FALSE
b04006_reported_ancestry_acs_m,unclss_me,B04006,109,TRUE,FALSE
b04006_reported_ancestry_acs_m,afghan_p,B04006,"001, 002",FALSE,TRUE
b04006_reported_ancestry_acs_m,afghan_mep,B04006,"001, 002",TRUE,TRUE
b04006_reported_ancestry_acs_m,alban_p,B04006,"001, 003",FALSE,TRUE
b04006_reported_ancestry_acs_m,alban_mep,B04006,"001, 003",TRUE,TRUE
b04006_reported_ancestry_acs_m,alsat_p,B04006,"001, 004",FALSE,TRUE
b04006_reported_ancestry_acs_m,alsat_mep,B04006,"001, 004",TRUE,TRUE
b04006_reported_ancestry_acs_m,amrica_p,B04006,"001, 005",FALSE,TRUE
b04006_reported_ancestry_acs_m,amrica_mep,B04006,"001, 005",TRUE,TRUE
b04006_reported_ancestry_acs_m,arab_p,B04006,"001, 014",FALSE,TRUE
b04006_reported_ancestry_acs_m,arab_mep,B04006,"001, 014",TRUE,TRUE
b04006_reported_ancestry_acs_m,egypt_p,B04006,"001, 007",FALSE,TRUE
b04006_reported_ancestry_acs_m,egypt_mep,B04006,"001, 007",TRUE,TRUE
b04006_reported_ancestry_acs_m,iraqi_p,B04006,"008, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,iraqi_mep,B04006,"008, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,jordan_p,B04006,"001, 009",FALSE,TRUE
b04006_reported_ancestry_acs_m,jordan_mep,B04006,"001, 009",TRUE,TRUE
b04006_reported_ancestry_acs_m,leban_p,B04006,"001, 010",FALSE,TRUE
b04006_reported_ancestry_acs_m,leban_mep,B04006,"001, 010",TRUE,TRUE
b04006_reported_ancestry_acs_m,mroccn_p,B04006,"001, 011",FALSE,TRUE
b04006_reported_ancestry_acs_m,mroccn_mep,B04006,"001, 011",TRUE,TRUE
b04006_reported_ancestry_acs_m,palest_p,B04006,"001, 012",FALSE,TRUE
b04006_reported_ancestry_acs_m,palest_mep,B04006,"001, 012",TRUE,TRUE
b04006_reported_ancestry_acs_m,syrian_p,B04006,"001, 013",FALSE,TRUE
b04006_reported_ancestry_acs_m,syrian_mep,B04006,"001, 013",TRUE,TRUE
b04006_reported_ancestry_acs_m,o_arab_p,B04006,"001, 015",FALSE,TRUE
b04006_reported_ancestry_acs_m,o_arab_mep,B04006,"001, 015",TRUE,TRUE
b04006_reported_ancestry_acs_m,armen_p,B04006,"001, 016",FALSE,TRUE
b04006_reported_ancestry_acs_m,armen_mep,B04006,"001, 016",TRUE,TRUE
b04006_reported_ancestry_acs_m,assyr_p,B04006,"001, 017",FALSE,TRUE
b04006_reported_ancestry_acs_m,assyr_mep,B04006,"001, 017",TRUE,TRUE
b04006_reported_ancestry_acs_m,austrl_p,B04006,"001, 018",FALSE,TRUE
b04006_reported_ancestry_acs_m,austrl_mep,B04006,"001, 018",TRUE,TRUE
b04006_reported_ancestry_acs_m,austrn_p,B04006,"001, 019",FALSE,TRUE
b04006_reported_ancestry_acs_m,austrn_mep,B04006,"001, 019",TRUE,TRUE
b04006_reported_ancestry_acs_m,basque_p,B04006,"001, 020",FALSE,TRUE
b04006_reported_ancestry_acs_m,basque_mep,B04006,"001, 020",TRUE,TRUE
b04006_reported_ancestry_acs_m,belgn_p,B04006,"021, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,belgn_mep,B04006,"021, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,brazil_p,B04006,"001, 022",FALSE,TRUE
b04006_reported_ancestry_acs_m,brazil_mep,B04006,"001, 022",TRUE,TRUE
b04006_reported_ancestry_acs_m,britsh_p,B04006,"001, 023",FALSE,TRUE
b04006_reported_ancestry_acs_m,britsh_mep,B04006,"001, 023",TRUE,TRUE
b04006_reported_ancestry_acs_m,bulgrn_p,B04006,"001, 024",FALSE,TRUE
b04006_reported_ancestry_acs_m,bulgrn_mep,B04006,"001, 024",TRUE,TRUE
b04006_reported_ancestry_acs_m,cajun_p,B04006,"001, 025",FALSE,TRUE
b04006_reported_ancestry_acs_m,cajun_mep,B04006,"001, 025",TRUE,TRUE
b04006_reported_ancestry_acs_m,canada_p,B04006,"001, 026",FALSE,TRUE
b04006_reported_ancestry_acs_m,canada_mep,B04006,"001, 026",TRUE,TRUE
b04006_reported_ancestry_acs_m,crpth_p,B04006,"027, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,crpth_mep,B04006,"027, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,celtic_p,B04006,"028, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,celtic_mep,B04006,"028, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,croatn_p,B04006,"001, 029",FALSE,TRUE
b04006_reported_ancestry_acs_m,croatn_mep,B04006,"001, 029",TRUE,TRUE
b04006_reported_ancestry_acs_m,cyprit_p,B04006,"030, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,cyprit_mep,B04006,"030, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,czech_p,B04006,"001, 031",FALSE,TRUE
b04006_reported_ancestry_acs_m,czech_mep,B04006,"001, 031",TRUE,TRUE
b04006_reported_ancestry_acs_m,czcslv_p,B04006,"001, 032",FALSE,TRUE
b04006_reported_ancestry_acs_m,czcslv_mep,B04006,"001, 032",TRUE,TRUE
b04006_reported_ancestry_acs_m,danish_p,B04006,"033, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,danish_mep,B04006,"033, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,dutch_p,B04006,"001, 034",FALSE,TRUE
b04006_reported_ancestry_acs_m,dutch_mep,B04006,"001, 034",TRUE,TRUE
b04006_reported_ancestry_acs_m,e_eurp_p,B04006,"001, 035",FALSE,TRUE
b04006_reported_ancestry_acs_m,e_eurp_mep,B04006,"001, 035",TRUE,TRUE
b04006_reported_ancestry_acs_m,eng_p,B04006,"001, 036",FALSE,TRUE
b04006_reported_ancestry_acs_m,eng_mep,B04006,"001, 036",TRUE,TRUE
b04006_reported_ancestry_acs_m,eston_p,B04006,"001, 037",FALSE,TRUE
b04006_reported_ancestry_acs_m,eston_mep,B04006,"001, 037",TRUE,TRUE
b04006_reported_ancestry_acs_m,europe_p,B04006,"038, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,europe_mep,B04006,"038, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,finnsh_p,B04006,"001, 039",FALSE,TRUE
b04006_reported_ancestry_acs_m,finnsh_mep,B04006,"001, 039",TRUE,TRUE
b04006_reported_ancestry_acs_m,french_p,B04006,"040, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,french_mep,B04006,"040, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,frcand_p,B04006,"001, 041",FALSE,TRUE
b04006_reported_ancestry_acs_m,frcand_mep,B04006,"001, 041",TRUE,TRUE
b04006_reported_ancestry_acs_m,german_p,B04006,"042, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,german_mep,B04006,"042, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,grmrsn_p,B04006,"001, 043",FALSE,TRUE
b04006_reported_ancestry_acs_m,grmrsn_mep,B04006,"001, 043",TRUE,TRUE
b04006_reported_ancestry_acs_m,greek_p,B04006,"001, 044",FALSE,TRUE
b04006_reported_ancestry_acs_m,greek_mep,B04006,"001, 044",TRUE,TRUE
b04006_reported_ancestry_acs_m,guyan_p,B04006,"001, 045",FALSE,TRUE
b04006_reported_ancestry_acs_m,guyan_mep,B04006,"001, 045",TRUE,TRUE
b04006_reported_ancestry_acs_m,hungar_p,B04006,"001, 046",FALSE,TRUE
b04006_reported_ancestry_acs_m,hungar_mep,B04006,"001, 046",TRUE,TRUE
b04006_reported_ancestry_acs_m,icelnd_p,B04006,"001, 047",FALSE,TRUE
b04006_reported_ancestry_acs_m,icelnd_mep,B04006,"001, 047",TRUE,TRUE
b04006_reported_ancestry_acs_m,iran_p,B04006,"001, 048",FALSE,TRUE
b04006_reported_ancestry_acs_m,iran_mep,B04006,"001, 048",TRUE,TRUE
b04006_reported_ancestry_acs_m,irish_p,B04006,"001, 049",FALSE,TRUE
b04006_reported_ancestry_acs_m,irish_mep,B04006,"001, 049",TRUE,TRUE
b04006_reported_ancestry_acs_m,israel_p,B04006,"001, 050",FALSE,TRUE
b04006_reported_ancestry_acs_m,israel_mep,B04006,"001, 050",TRUE,TRUE
b04006_reported_ancestry_acs_m,italia_p,B04006,"001, 051",FALSE,TRUE
b04006_reported_ancestry_acs_m,italia_mep,B04006,"001, 051",TRUE,TRUE
b04006_reported_ancestry_acs_m,latv_p,B04006,"001, 052",FALSE,TRUE
b04006_reported_ancestry_acs_m,latv_mep,B04006,"001, 052",TRUE,TRUE
b04006_reported_ancestry_acs_m,lthuan_p,B04006,"001, 053",FALSE,TRUE
b04006_reported_ancestry_acs_m,lthuan_mep,B04006,"001, 053",TRUE,TRUE
b04006_reported_ancestry_acs_m,lxmbrg_p,B04006,"001, 054",FALSE,TRUE
b04006_reported_ancestry_acs_m,lxmbrg_mep,B04006,"001, 054",TRUE,TRUE
b04006_reported_ancestry_acs_m,maced_p,B04006,"001, 055",FALSE,TRUE
b04006_reported_ancestry_acs_m,maced_mep,B04006,"001, 055",TRUE,TRUE
b04006_reported_ancestry_acs_m,malt_p,B04006,"001, 056",FALSE,TRUE
b04006_reported_ancestry_acs_m,malt_mep,B04006,"001, 056",TRUE,TRUE
b04006_reported_ancestry_acs_m,n_zlnd_p,B04006,"057, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,n_zlnd_mep,B04006,"057, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,n_eurp_p,B04006,"058, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,n_eurp_mep,B04006,"058, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,norwgn_p,B04006,"059, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,norwgn_mep,B04006,"059, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,pengrm_p,B04006,"001, 060",FALSE,TRUE
b04006_reported_ancestry_acs_m,pengrm_mep,B04006,"001, 060",TRUE,TRUE
b04006_reported_ancestry_acs_m,polish_p,B04006,"001, 061",FALSE,TRUE
b04006_reported_ancestry_acs_m,polish_mep,B04006,"001, 061",TRUE,TRUE
b04006_reported_ancestry_acs_m,portug_p,B04006,"001, 062",FALSE,TRUE
b04006_reported_ancestry_acs_m,portug_mep,B04006,"001, 062",TRUE,TRUE
b04006_reported_ancestry_acs_m,roman_p,B04006,"001, 063",FALSE,TRUE
b04006_reported_ancestry_acs_m,roman_mep,B04006,"001, 063",TRUE,TRUE
b04006_reported_ancestry_acs_m,russia_p,B04006,"001, 064",FALSE,TRUE
b04006_reported_ancestry_acs_m,russia_mep,B04006,"001, 064",TRUE,TRUE
b04006_reported_ancestry_acs_m,scand_p,B04006,"001, 065",FALSE,TRUE
b04006_reported_ancestry_acs_m,scand_mep,B04006,"001, 065",TRUE,TRUE
b04006_reported_ancestry_acs_m,sct_ir_p,B04006,"066, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,sct_ir_mep,B04006,"066, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,scott_p,B04006,"001, 067",FALSE,TRUE
b04006_reported_ancestry_acs_m,scott_mep,B04006,"001, 067",TRUE,TRUE
b04006_reported_ancestry_acs_m,serbia_p,B04006,"068, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,serbia_mep,B04006,"068, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,slavic_p,B04006,"001, 069",FALSE,TRUE
b04006_reported_ancestry_acs_m,slavic_mep,B04006,"001, 069",TRUE,TRUE
b04006_reported_ancestry_acs_m,slovak_p,B04006,"001, 070",FALSE,TRUE
b04006_reported_ancestry_acs_m,slovak_mep,B04006,"001, 070",TRUE,TRUE
b04006_reported_ancestry_acs_m,sloven_p,B04006,"001, 071",FALSE,TRUE
b04006_reported_ancestry_acs_m,sloven_mep,B04006,"001, 071",TRUE,TRUE
b04006_reported_ancestry_acs_m,svt_un_p,B04006,"072, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,svt_un_mep,B04006,"072, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,subshr_p,B04006,"001, 073",FALSE,TRUE
b04006_reported_ancestry_acs_m,subshr_mep,B04006,"001, 073",TRUE,TRUE
b04006_reported_ancestry_acs_m,c_vrd_p,B04006,"001, 074",FALSE,TRUE
b04006_reported_ancestry_acs_m,c_vrd_mep,B04006,"001, 074",TRUE,TRUE
b04006_reported_ancestry_acs_m,ethiop_p,B04006,"001, 075",FALSE,TRUE
b04006_reported_ancestry_acs_m,ethiop_mep,B04006,"001, 075",TRUE,TRUE
b04006_reported_ancestry_acs_m,ghana_p,B04006,"001, 076",FALSE,TRUE
b04006_reported_ancestry_acs_m,ghana_mep,B04006,"001, 076",TRUE,TRUE
b04006_reported_ancestry_acs_m,kenya_p,B04006,"077, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,kenya_mep,B04006,"077, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,libria_p,B04006,"001, 078",FALSE,TRUE
b04006_reported_ancestry_acs_m,libria_mep,B04006,"001, 078",TRUE,TRUE
b04006_reported_ancestry_acs_m,nigria_p,B04006,"079, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,nigria_mep,B04006,"079, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,senegl_p,B04006,"001, 080",FALSE,TRUE
b04006_reported_ancestry_acs_m,senegl_mep,B04006,"001, 080",TRUE,TRUE
b04006_reported_ancestry_acs_m,sra_ln_p,B04006,"001, 081",FALSE,TRUE
b04006_reported_ancestry_acs_m,sra_ln_mep,B04006,"001, 081",TRUE,TRUE
b04006_reported_ancestry_acs_m,somal_p,B04006,"001, 082",FALSE,TRUE
b04006_reported_ancestry_acs_m,somal_mep,B04006,"001, 082",TRUE,TRUE
b04006_reported_ancestry_acs_m,s_afr_p,B04006,"001, 083",FALSE,TRUE
b04006_reported_ancestry_acs_m,s_afr_mep,B04006,"001, 083",TRUE,TRUE
b04006_reported_ancestry_acs_m,sudan_p,B04006,"001, 084",FALSE,TRUE
b04006_reported_ancestry_acs_m,sudan_mep,B04006,"001, 084",TRUE,TRUE
b04006_reported_ancestry_acs_m,uganda_p,B04006,"001, 085",FALSE,TRUE
b04006_reported_ancestry_acs_m,uganda_mep,B04006,"001, 085",TRUE,TRUE
b04006_reported_ancestry_acs_m,zimbab_p,B04006,"001, 086",FALSE,TRUE
b04006_reported_ancestry_acs_m,zimbab_mep,B04006,"001, 086",TRUE,TRUE
b04006_reported_ancestry_acs_m,africa_p,B04006,"001, 087",FALSE,TRUE
b04006_reported_ancestry_acs_m,africa_mep,B04006,"001, 087",TRUE,TRUE
b04006_reported_ancestry_acs_m,o_subs_p,B04006,"001, 088",FALSE,TRUE
b04006_reported_ancestry_acs_m,o_subs_mep,B04006,"001, 088",TRUE,TRUE
b04006_reported_ancestry_acs_m,swed_p,B04006,"001, 089",FALSE,TRUE
b04006_reported_ancestry_acs_m,swed_mep,B04006,"001, 089",TRUE,TRUE
b04006_reported_ancestry_acs_m,swiss_p,B04006,"090, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,swiss_mep,B04006,"090, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,turksh_p,B04006,"001, 091",FALSE,TRUE
b04006_reported_ancestry_acs_m,turksh_mep,B04006,"001, 091",TRUE,TRUE
b04006_reported_ancestry_acs_m,ukrain_p,B04006,"001, 092",FALSE,TRUE
b04006_reported_ancestry_acs_m,ukrain_mep,B04006,"001, 092",TRUE,TRUE
b04006_reported_ancestry_acs_m,welsh_p,B04006,"001, 093",FALSE,TRUE
b04006_reported_ancestry_acs_m,welsh_mep,B04006,"001, 093",TRUE,TRUE
b04006_reported_ancestry_acs_m,w_ind_p,B04006,"001, 094",FALSE,TRUE
b04006_reported_ancestry_acs_m,w_ind_mep,B04006,"001, 094",TRUE,TRUE
b04006_reported_ancestry_acs_m,baham_p,B04006,"001, 095",FALSE,TRUE
b04006_reported_ancestry_acs_m,baham_mep,B04006,"001, 095",TRUE,TRUE
b04006_reported_ancestry_acs_m,barbad_p,B04006,"096, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,barbad_mep,B04006,"096, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,belize_p,B04006,"001, 097",FALSE,TRUE
b04006_reported_ancestry_acs_m,belize_mep,B04006,"001, 097",TRUE,TRUE
b04006_reported_ancestry_acs_m,bermud_p,B04006,"001, 098",FALSE,TRUE
b04006_reported_ancestry_acs_m,bermud_mep,B04006,"001, 098",TRUE,TRUE
b04006_reported_ancestry_acs_m,brt_wi_p,B04006,"001, 099",FALSE,TRUE
b04006_reported_ancestry_acs_m,brt_wi_mep,B04006,"001, 099",TRUE,TRUE
b04006_reported_ancestry_acs_m,dch_wi_p,B04006,"001, 100",FALSE,TRUE
b04006_reported_ancestry_acs_m,dch_wi_mep,B04006,"001, 100",TRUE,TRUE
b04006_reported_ancestry_acs_m,haiti_p,B04006,"001, 101",FALSE,TRUE
b04006_reported_ancestry_acs_m,haiti_mep,B04006,"001, 101",TRUE,TRUE
b04006_reported_ancestry_acs_m,jamac_p,B04006,"102, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,jamac_mep,B04006,"102, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,trntbg_p,B04006,"103, 001",FALSE,TRUE
b04006_reported_ancestry_acs_m,trntbg_mep,B04006,"103, 001",TRUE,TRUE
b04006_reported_ancestry_acs_m,v_isl_p,B04006,"001, 104",FALSE,TRUE
b04006_reported_ancestry_acs_m,v_isl_mep,B04006,"001, 104",TRUE,TRUE
b04006_reported_ancestry_acs_m,w_indi_p,B04006,"001, 105",FALSE,TRUE
b04006_reported_ancestry_acs_m,w_indi_mep,B04006,"001, 105",TRUE,TRUE
b04006_reported_ancestry_acs_m,ow_ind_p,B04006,"001, 106",FALSE,TRUE
b04006_reported_ancestry_acs_m,ow_ind_mep,B04006,"001, 106",TRUE,TRUE
b04006_reported_ancestry_acs_m,ygslav_p,B04006,"001, 107",FALSE,TRUE
b04006_reported_ancestry_acs_m,ygslav_mep,B04006,"001, 107",TRUE,TRUE
b04006_reported_ancestry_acs_m,oth_p,B04006,"001, 108",FALSE,TRUE
b04006_reported_ancestry_acs_m,oth_mep,B04006,"001, 108",TRUE,TRUE
b04006_reported_ancestry_acs_m,unclss_p,B04006,"001, 109",FALSE,TRUE
b05002_citizenship_nativity_acs_m,pop,B05002,1,FALSE,FALSE
b05002_citizenship_nativity_acs_m,pop_me,B05002,1,TRUE,FALSE
b05002_citizenship_nativity_acs_m,native,B05002,2,FALSE,FALSE
b05002_citizenship_nativity_acs_m,native_me,B05002,2,TRUE,FALSE
b05002_citizenship_nativity_acs_m,fb,B05002,13,FALSE,FALSE
b05002_citizenship_nativity_acs_m,fb_me,B05002,13,TRUE,FALSE
b05002_citizenship_nativity_acs_m,natr,B05002,14,FALSE,FALSE
b05002_citizenship_nativity_acs_m,natr_me,B05002,14,TRUE,FALSE
b05002_citizenship_nativity_acs_m,natr_eur,B05002,15,FALSE,FALSE
b05002_citizenship_nativity_acs_m,natr_eurm,B05002,15,TRUE,FALSE
b05002_citizenship_nativity_acs_m,nat_as,B05002,16,FALSE,FALSE
b05002_citizenship_nativity_acs_m,nat_asm,B05002,16,TRUE,FALSE
b05002_citizenship_nativity_acs_m,nat_af,B05002,17,FALSE,FALSE
b05002_citizenship_nativity_acs_m,nat_afm,B05002,17,TRUE,FALSE
b05002_citizenship_nativity_acs_m,nat_oc,B05002,18,FALSE,FALSE
b05002_citizenship_nativity_acs_m,nat_ocm,B05002,18,TRUE,FALSE
b05002_citizenship_nativity_acs_m,nat_lat,B05002,19,FALSE,FALSE
b05002_citizenship_nativity_acs_m,nat_latm,B05002,19,TRUE,FALSE
b05002_citizenship_nativity_acs_m,nat_na,B05002,20,FALSE,FALSE
b05002_citizenship_nativity_acs_m,nat_nam,B05002,20,TRUE,FALSE
b05002_citizenship_nativity_acs_m,noncitz,B05002,21,FALSE,FALSE
b05002_citizenship_nativity_acs_m,noncitz_me,B05002,21,TRUE,FALSE
b05002_citizenship_nativity_acs_m,non_eur,B05002,22,FALSE,FALSE
b05002_citizenship_nativity_acs_m,non_eurm,B05002,22,TRUE,FALSE
b05002_citizenship_nativity_acs_m,non_as,B05002,23,FALSE,FALSE
b05002_citizenship_nativity_acs_m,non_asm,B05002,23,TRUE,FALSE
b05002_citizenship_nativity_acs_m,non_af,B05002,24,FALSE,FALSE
b05002_citizenship_nativity_acs_m,non_afm,B05002,24,TRUE,FALSE
b05002_citizenship_nativity_acs_m,non_oc,B05002,25,FALSE,FALSE
b05002_citizenship_nativity_acs_m,non_ocm,B05002,25,TRUE,FALSE
b05002_citizenship_nativity_acs_m,non_lat,B05002,26,FALSE,FALSE
b05002_citizenship_nativity_acs_m,non_latm,B05002,26,TRUE,FALSE
b05002_citizenship_nativity_acs_m,non_na,B05002,27,FALSE,FALSE
b05002_citizenship_nativity_acs_m,non_nam,B05002,27,TRUE,FALSE
b05002_citizenship_nativity_acs_m,native_p,B05002,"001, 002",FALSE,TRUE
b05002_citizenship_nativity_acs_m,native_mep,B05002,"001, 002",TRUE,TRUE
b05002_citizenship_nativity_acs_m,fb_p,B05002,"001, 013",FALSE,TRUE
b05002_citizenship_nativity_acs_m,fb_mep,B05002,"001, 013",TRUE,TRUE
b05002_citizenship_nativity_acs_m,natr_p,B05002,"001, 014",FALSE,TRUE
b05002_citizenship_nativity_acs_m,natr_mep,B05002,"001, 014",TRUE,TRUE
b05002_citizenship_nativity_acs_m,noncitz_p,B05002,"001, 015",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,pop,B05003,1,FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_me,B05003,1,TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_u18,B05003,"014, 003",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_u18me,B05003,"014, 003",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_u18,B05003,"004, 015",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_u18me,B05003,"004, 015",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_u18,B05003,"016, 005",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_u18me,B05003,"016, 005",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_u18,B05003,"006, 017",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_u18me,B05003,"006, 017",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,non_u18,B05003,"018, 007",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,non_u18me,B05003,"018, 007",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_u18_p,B05003,"001, 014, 003",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_u18mep,B05003,"001, 014, 003",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_u18_p,B05003,"003, 004, 014, 015",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_u18mep,B05003,"003, 004, 014, 015",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_u18_p,B05003,"016, 014, 005, 003",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_u18mep,B05003,"016, 014, 005, 003",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_u18_p,B05003,"006, 017, 014, 003",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_u18mep,B05003,"006, 017, 014, 003",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,non_u18_p,B05003,"018, 014, 007, 003",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,non_u18mep,B05003,"018, 014, 007, 003",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_18o,B05003,"008, 019",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_18ome,B05003,"008, 019",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_18o,B05003,"009, 020",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_18ome,B05003,"009, 020",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_18o,B05003,"021, 010",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_18ome,B05003,"021, 010",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_18o,B05003,"022, 011",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_18ome,B05003,"022, 011",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,non_18o,B05003,"023, 012",FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,non_18ome,B05003,"023, 012",TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_18o_p,B05003,"008, 001, 019",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,pop_18omep,B05003,"008, 001, 019",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_18o_p,B05003,"008, 009, 020, 019",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntv_18omep,B05003,"008, 009, 020, 019",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_18o_p,B05003,"021, 010, 008, 019",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,fb_18omep,B05003,"021, 010, 008, 019",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_18o_p,B05003,"008, 022, 011, 019",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,ntr_18omep,B05003,"008, 022, 011, 019",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,non_18o_p,B05003,"008, 023, 019, 012",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,non_18omep,B05003,"008, 023, 019, 012",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,malepopme,B05003,2,TRUE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,malepop_p,B05003,"001, 002",FALSE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,malepopmep,B05003,"001, 002",TRUE,TRUE
b05003_citizenship_nativity_by_age_gender_acs_m,mal_u18,B05003,3,FALSE,FALSE
b05003_citizenship_nativity_by_age_gender_acs_m,mal_u18me,B05003,3,TRUE,FALSE
